,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez,genename
ENSG00000263412.1,15.1957194554403,1.55432781063501,2.00904561390757,0.00705093447585758,0.0938944903754162,NA,NA,NA
ENSG00000259959.1,30.7233959572619,1.55452631294848,0.563228557103992,0.000370630306093262,0.0131557865425282,NA,NA,NA
ENSG00000143494.15,15.2077869132952,1.5636865935981,1.417893489167,0.0056950256643332,0.0807983852859598,VASH2,79805,vasohibin 2
ENSG00000189195.13,62.3803992721122,1.56563916728208,0.674946812372878,0.000967978261614769,0.0259991945490992,KIAA1107,23285,KIAA1107
ENSG00000088448.14,493.93051404345,1.56599389119608,0.432776738677422,2.12356862491804e-05,0.00151014189429738,ANKRD10,55608,ankyrin repeat domain 10
ENSG00000197121.15,221.171681917964,1.57797800269376,0.459581936623489,3.90915647715207e-05,0.00243662904030677,PGAP1,80055,post-GPI attachment to proteins inositol deacylase 1
ENSG00000133687.16,2919.54388826467,1.57998534681986,0.570423806613081,0.000357919139972977,0.0128589907684042,TMTC1,83857,transmembrane O-mannosyltransferase targeting cadherins 1
ENSG00000172345.14,247.894451436255,1.5813275240591,0.491933984564568,9.24361315454622e-05,0.00466554464927267,STARD5,80765,StAR related lipid transfer domain containing 5
ENSG00000261997.1,6.16231367554,1.58389307889683,1.171591971434,0.00642451196190329,0.0881039433662205,NA,NA,NA
ENSG00000152154.11,18.5399834379653,1.59551887849585,0.940360683751142,0.00419176189726124,0.0668807407108127,TMEM178A,130733,transmembrane protein 178A
ENSG00000100600.15,436.532091239387,1.59823392035507,0.720770131442848,0.00139442037030116,0.0329407935422514,LGMN,5641,legumain
ENSG00000134744.14,409.870655936873,1.60163220239098,0.394332316807315,3.53739684023198e-06,0.000367853719657088,TUT4,23318,terminal uridylyl transferase 4
ENSG00000284773.1,17.5853997374591,1.60224063640822,0.785016976462619,0.00210219079761913,0.0432047527010304,NA,NA,NA
ENSG00000139597.18,23.0518718571362,1.6038137226962,1.02460039999857,0.00441941015008834,0.0695263959587569,N4BP2L1,90634,NEDD4 binding protein 2 like 1
ENSG00000235257.9,27.810045509072,1.60735481937357,1.10595257815146,0.00501699546219866,0.0752876751956048,ITGA9-AS1,101928153,ITGA9 antisense RNA 1
ENSG00000133026.12,1495.64190328245,1.61049573004066,0.501504136677405,8.76270081260664e-05,0.00449160367036867,MYH10,4628,myosin heavy chain 10
ENSG00000279168.2,47.9385859351553,1.61716718628058,1.10519796832236,0.00549339005369825,0.0792532427532744,NA,NA,NA
ENSG00000196689.12,29.0928196095304,1.6211998694145,0.863449118852674,0.00296449191442215,0.0540980561526032,TRPV1,7442,transient receptor potential cation channel subfamily V member 1
ENSG00000125551.19,34.9509948457181,1.62166203745628,1.19912603389511,0.00564294938629459,0.0803683376462356,PLGLB2,5342,plasminogen like B2
ENSG00000237094.12,20.5265234909795,1.6232772529981,0.978857694430622,0.00418281178720913,0.0667894345096495,NA,NA,NA
ENSG00000171105.14,160.192993966972,1.62704553775808,0.705632513879502,0.00111131749682493,0.0284271993563599,INSR,3643,insulin receptor
ENSG00000133422.13,347.364668507949,1.63264293637557,0.681766675938946,0.000827922667559569,0.0234377998392308,MORC2,22880,MORC family CW-type zinc finger 2
ENSG00000104205.15,252.862221664311,1.64556666369136,0.39212263238725,1.98152859683519e-06,0.000244081861803021,SGK3,23678,serum/glucocorticoid regulated kinase family member 3
ENSG00000233369.7,1818.38570582035,1.64856498768693,0.403066499837743,3.22107549896475e-06,0.000344714585594025,GTF2IP4,100093631,general transcription factor IIi pseudogene 4
ENSG00000165124.18,1610.52287793043,1.65525204716629,0.828805746636881,0.00209182120582029,0.0430727841126817,SVEP1,79987,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
ENSG00000110318.15,129.274758355114,1.66341391026303,1.01425925052041,0.00344953334772134,0.0594376711887971,CEP126,57562,centrosomal protein 126
ENSG00000050327.15,79.2542485941884,1.66479017148547,0.695667251460586,0.000887495705719591,0.024520475479521,ARHGEF5,7984,Rho guanine nucleotide exchange factor 5
ENSG00000280739.3,32.3713816916343,1.67854966315598,1.0630171415356,0.00396320297562809,0.0646802226953058,EIF1B-AS1,440952,EIF1B antisense RNA 1
ENSG00000259429.5,9.3566968956652,1.68349595974261,0.826745176144748,0.00252630652777262,0.048677269353563,NA,NA,NA
ENSG00000189423.13,66.6371876379889,1.69295011895975,0.754890802521153,0.00120412199507143,0.0299485167689943,NA,NA,NA
ENSG00000116016.14,2755.74322683185,1.69649937357841,0.49096898423837,3.55373116042165e-05,0.00226279731180817,EPAS1,2034,endothelial PAS domain protein 1
ENSG00000132781.18,21.2941995173443,1.69829981689932,0.947733297210242,0.00348759088323274,0.0598939466702227,MUTYH,4595,mutY DNA glycosylase
ENSG00000164099.3,388.944742242625,1.6991603119221,2.1112389792763,0.00685112549223566,0.0922428047731456,PRSS12,8492,serine protease 12
ENSG00000172059.11,126.630799033296,1.70754264924858,0.405832342194598,1.8711354460768e-06,0.000236105347079959,KLF11,8462,Kruppel like factor 11
ENSG00000264112.1,111.471399499205,1.71614124685985,0.466769567451223,1.56903118006314e-05,0.00120730173690564,NA,NA,NA
ENSG00000184786.6,9.81266482212679,1.71684381544672,0.827365362738743,0.0023104054270815,0.0457526601990665,TCTE3,6991,t-complex-associated-testis-expressed 3
ENSG00000183889.12,143.212538818368,1.7181694127041,0.85345366258766,0.00192962500106973,0.040955548484243,NA,NA,NA
ENSG00000153790.12,27.9658365973793,1.72326081858607,1.01947826587853,0.00311413437706512,0.0556030170828176,C7orf31,136895,chromosome 7 open reading frame 31
ENSG00000170385.10,647.440689675848,1.73691828411924,0.354725259179827,7.94517660539181e-08,1.74912217736147e-05,SLC30A1,7779,solute carrier family 30 member 1
ENSG00000276141.4,73.3268363810714,1.73781859569939,0.676808821746014,0.000533781695825291,0.0169418380573751,NA,NA,NA
ENSG00000091656.19,448.07575856715,1.75407701469388,1.00594278049714,0.00298890249200211,0.0543517997974443,ZFHX4,79776,zinc finger homeobox 4
ENSG00000248334.6,44.8683184373708,1.75519062336798,0.516849292933283,4.21594021237035e-05,0.00258886251497899,NA,NA,NA
ENSG00000115325.13,38.890234344039,1.76071188330071,0.912871410657174,0.00279939343265723,0.052212652044673,DOK1,1796,docking protein 1
ENSG00000173209.23,443.622926819265,1.76445834481169,0.87429429190883,0.00184945118361008,0.0398672320766948,AHSA2P,130872,"activator of HSP90 ATPase homolog 2, pseudogene"
ENSG00000261326.4,41.6027584708239,1.7682295769784,0.578908884050558,0.000133890639634588,0.00622900151874166,NA,NA,NA
ENSG00000123154.12,29.9575456385615,1.77203127747219,0.988892006826601,0.0031416552211898,0.0560460458166395,WDR83,84292,WD repeat domain 83
ENSG00000167685.15,80.3244866364994,1.77258099967805,0.754435803077706,0.00108093323252821,0.0278565782240832,ZNF444,55311,zinc finger protein 444
ENSG00000213658.11,12.4039509643081,1.79596874150803,1.3202130782902,0.004630382202111,0.0717224021635367,LAT,27040,linker for activation of T cells
ENSG00000170160.17,77.9929292021395,1.8133111597424,1.39244399700366,0.00495000258090967,0.0748796443050766,CCDC144A,9720,coiled-coil domain containing 144A
ENSG00000236671.9,167.938618637051,1.82131345495603,2.27533528309257,0.00643986220276983,0.0882559658437874,NA,NA,NA
ENSG00000149451.17,119.596802932251,1.82526533329315,1.49680878106641,0.00608050997282609,0.0847340561465744,ADAM33,80332,ADAM metallopeptidase domain 33
ENSG00000196700.9,145.209240894479,1.82578886104837,1.63404036104772,0.0069009724894204,0.0926126619300037,ZNF512B,57473,zinc finger protein 512B
ENSG00000166762.18,17.1383938736375,1.84633419451941,1.74498362336361,0.00524343892628642,0.0773949537379252,CATSPER2,117155,cation channel sperm associated 2
ENSG00000185561.10,128.626502056868,1.86195864171788,0.444767042832069,1.86258163093733e-06,0.000236105347079959,TLCD2,727910,TLC domain containing 2
ENSG00000273247.5,18.0515609946097,1.8644352667628,0.603694681667119,0.000122575680963212,0.00590777150807056,NA,NA,NA
ENSG00000134343.14,9.96386109315289,1.86713870477628,2.19105320181806,0.0051509727480709,0.0766864964378268,ANO3,63982,anoctamin 3
ENSG00000064547.14,20.392229406683,1.88239388087399,1.24918642762186,0.00568493547428273,0.0807983852859598,LPAR2,9170,lysophosphatidic acid receptor 2
ENSG00000106484.16,1084.67865909163,1.88375880126125,0.531096512021594,2.33155318321287e-05,0.00161909938165796,MEST,4232,mesoderm specific transcript
ENSG00000158987.21,428.96975216526,1.89596888092887,1.01328675653814,0.00222357377112099,0.0446744035141532,RAPGEF6,51735,Rap guanine nucleotide exchange factor 6
ENSG00000283189.2,48.6900795205349,1.9023950646615,0.716418933247764,0.00039853446500528,0.0139547753279514,NA,NA,NA
ENSG00000159915.12,23.9965907437058,1.90651390090117,0.883236846815653,0.00127744284634788,0.0310605062940192,ZNF233,353355,zinc finger protein 233
ENSG00000196159.11,488.016312489795,1.91408538905886,1.00018452418935,0.00202120915854714,0.0421642160554178,FAT4,79633,FAT atypical cadherin 4
ENSG00000261799.1,74.0781246490668,1.91501717404894,0.396993811800648,9.17534071678224e-08,1.99867895571675e-05,NA,NA,NA
ENSG00000285399.2,6.54480975889583,1.92511152597568,1.34320439584603,0.00539106328752911,0.078610235253948,NA,NA,NA
ENSG00000204390.10,22.2807192155146,1.9328703549903,0.568985661054703,5.00123998271107e-05,0.00294021761938133,HSPA1L,3305,heat shock protein family A (Hsp70) member 1 like
ENSG00000273356.1,6.00861190132479,1.937967910189,1.5651586351314,0.00561763206228741,0.0803683376462356,NA,NA,NA
ENSG00000224660.2,61.4734916978562,1.93835398683658,0.688360618371343,0.00025077736983202,0.0100505939713338,SH3BP5-AS1,100505696,SH3BP5 antisense RNA 1
ENSG00000259488.2,4.66782001771927,1.9552776327124,1.65667483442969,0.00657218531064555,0.0892439394937147,NA,NA,NA
ENSG00000133107.14,189.575652100502,1.9717392484138,0.675016442115986,0.000182924433402643,0.00790279378879812,TRPC4,7223,transient receptor potential cation channel subfamily C member 4
ENSG00000267281.2,6.36481792507769,1.97416125542426,1.20172359187522,0.00626938354021845,0.0865501153977856,NPFF,8620,neuropeptide FF-amide peptide precursor
ENSG00000120594.17,280.776128570496,1.98926521296809,0.545747219614227,1.40561256545995e-05,0.00111021932937512,PLXDC2,84898,plexin domain containing 2
ENSG00000175455.15,1737.97281253163,2.00476552967087,0.27544506722071,2.48404368111615e-14,5.14047999370176e-11,CCDC14,64770,coiled-coil domain containing 14
ENSG00000184588.18,590.297660920698,2.00734135681887,0.958946444509047,0.00140246672438442,0.0330554059161858,PDE4B,5142,phosphodiesterase 4B
ENSG00000245275.8,21.0215085416007,2.00947783246359,0.689755994798432,0.000167815653851681,0.00738888753363125,SAP30L-AS1,386627,SAP30L antisense RNA 1 (head to head)
ENSG00000171533.11,46.1223727643387,2.0104393031381,1.12712062323266,0.00250240643702589,0.0483662519498723,MAP6,4135,microtubule associated protein 6
ENSG00000170390.16,68.6961454476081,2.01108704655027,0.527117669142555,7.76417397325386e-06,0.00069372968969226,DCLK2,166614,doublecortin like kinase 2
ENSG00000196436.8,15.44073620116,2.01442428476394,1.28578356356169,0.0033950310836131,0.0588915836309609,NPIPB15,440348,nuclear pore complex interacting protein family member B15
ENSG00000144152.13,19.6093137011642,2.02339825005513,1.10183610807072,0.00381376222997893,0.063070971341625,FBLN7,129804,fibulin 7
ENSG00000178852.16,18.3198425700314,2.02848919813613,1.57065899668942,0.00317318191868584,0.0563171754933831,EFCAB13,124989,EF-hand calcium binding domain 13
ENSG00000141448.10,23.2854429034324,2.04407441666169,0.902399363906607,0.00107980416971702,0.0278565782240832,GATA6,2627,GATA binding protein 6
ENSG00000261584.1,4.10315142773547,2.05481487359566,1.77631710909314,0.00768020354509541,0.0992098203259703,NA,NA,NA
ENSG00000278949.1,8.30137287874518,2.05683357376033,1.63110389612369,0.00530637147809187,0.0780330571751081,NA,NA,NA
ENSG00000261659.2,10.1358508807371,2.05995554050024,1.36171175209691,0.00358528299131063,0.0608233908336503,NA,NA,NA
ENSG00000224729.6,6.16887540775484,2.06876129997998,1.7568445073671,0.006875482858086,0.0923904170553453,PCOLCE-AS1,100129845,PCOLCE antisense RNA 1
ENSG00000273674.5,6.57830413018116,2.07525236437883,1.54218329430067,0.0041349719293451,0.0663634708664178,NA,NA,NA
ENSG00000168874.13,34.8030378603088,2.08076722567602,0.941100216245157,0.00113033975182098,0.028806959143083,ATOH8,84913,atonal bHLH transcription factor 8
ENSG00000233237.8,144.292106387194,2.08954313177286,0.441457951825062,1.35088392177798e-07,2.68799921896861e-05,LINC00472,79940,long intergenic non-protein coding RNA 472
ENSG00000146122.17,96.7921437221007,2.08969971972748,0.892886382391901,0.00079216860751966,0.0227051761274402,DAAM2,23500,dishevelled associated activator of morphogenesis 2
ENSG00000279789.1,12.1903510631306,2.10865390882503,0.935564649312794,0.00142653087337302,0.033394377707671,NA,NA,NA
ENSG00000135744.8,150.122142069025,2.11650609641571,1.19902217394479,0.00246679990651479,0.0479866722464827,AGT,183,angiotensinogen
ENSG00000152818.18,832.800336020729,2.12423874968564,0.578729147905218,1.25659011809827e-05,0.00101182396513329,UTRN,7402,utrophin
ENSG00000251661.3,8.38015467804873,2.12559606753105,1.00268407963591,0.00138489326457608,0.0328409808243849,NA,NA,NA
ENSG00000285280.2,25.2379551264635,2.12833773532828,1.50038516228573,0.00377108423138913,0.0627826364315098,LOC105371664,105371664,uncharacterized LOC105371664
ENSG00000213445.10,60.2508182010001,2.14579811037724,1.7327559181775,0.00585895594876842,0.0826484215431586,SIPA1,6494,signal-induced proliferation-associated 1
ENSG00000124613.8,19.947855884763,2.16455876394611,1.06270874525048,0.00124713425856628,0.030760663106997,ZNF391,346157,zinc finger protein 391
ENSG00000104043.14,159.800062291163,2.17320191453624,1.60293157143165,0.00397008432295672,0.064741469644812,ATP8B4,79895,ATPase phospholipid transporting 8B4 (putative)
ENSG00000278974.1,33.5222804962829,2.17359209011259,1.00914755500889,0.00302950639679684,0.0548012284749246,NA,NA,NA
ENSG00000286314.1,97.5754376613932,2.18171909589086,1.21963154664068,0.00381071395493713,0.063070971341625,NA,NA,NA
ENSG00000076716.9,29.9487625813938,2.22908800065966,1.05733194314505,0.00126346131959273,0.0309740632581575,GPC4,2239,glypican 4
ENSG00000266086.3,22.2884437679826,2.25110702826598,1.77342620273505,0.00383589304660691,0.0632006136198116,NA,NA,NA
ENSG00000243176.6,39.2543983173212,2.28466270515789,0.554105501811229,2.02467286165268e-06,0.000246462236464945,NA,NA,NA
ENSG00000198932.13,67.0804415550017,2.29510841349123,0.900048061683314,0.000445323257174339,0.0148877536089915,GPRASP1,9737,G protein-coupled receptor associated sorting protein 1
ENSG00000267348.3,4.53505972720105,2.32176464014394,1.57126805080433,0.00520316202097115,0.0771056163863831,GEMIN7-AS1,105372419,GEMIN7 antisense RNA 1
ENSG00000278765.1,8.82238879875818,2.34205911014405,1.71675933791211,0.00379521202244688,0.062931183968362,NA,NA,NA
ENSG00000137642.13,93.5857754447734,2.34339026354906,0.687291049543935,2.80876535349012e-05,0.00187498678145563,SORL1,6653,sortilin related receptor 1
ENSG00000266896.1,4.58928300545388,2.35206086709708,1.10530901939478,0.00161289831694766,0.0364381198372433,NA,NA,NA
ENSG00000278983.1,6.74256387356804,2.35608988241385,1.78909688170759,0.004593141784979,0.0714881111584913,NA,NA,NA
ENSG00000256751.6,17.9867819540591,2.35724113292617,1.24802509432224,0.00310835395845464,0.0555477347290677,PLBD1-AS1,101928290,PLBD1 antisense RNA 1
ENSG00000176046.8,239.784246510205,2.36209480824836,0.859536917000154,0.000243350975293889,0.00987432369163085,NUPR1,26471,"nuclear protein 1, transcriptional regulator"
ENSG00000242588.6,29.2714489013546,2.36475972532553,1.32903876573698,0.00329658018120321,0.0580590895913355,NA,NA,NA
ENSG00000135476.12,65.2812005971734,2.37086629722472,1.43600202568301,0.00208390964147784,0.0429954398013384,ESPL1,9700,"extra spindle pole bodies like 1, separase"
ENSG00000255248.9,1272.41920481325,2.3760657889789,0.478461429916831,3.85085066521316e-08,9.83821032912607e-06,MIR100HG,399959,mir-100-let-7a-2-mir-125b-1 cluster host gene
ENSG00000166897.15,151.025972367914,2.38790322160434,1.15741634147451,0.00269796006444032,0.0508999047018347,ELFN2,114794,extracellular leucine rich repeat and fibronectin type III domain containing 2
ENSG00000110446.11,90.3063553357727,2.39797704301448,1.29050477505444,0.00216864047554659,0.0439978882362365,SLC15A3,51296,solute carrier family 15 member 3
ENSG00000145526.12,12.2455106118114,2.40624929623235,2.13771178189563,0.00508027445937505,0.0761268643463485,CDH18,1016,cadherin 18
ENSG00000187123.15,75.5814341341246,2.40830719852038,0.51473102618487,2.47621475811158e-07,4.3426091698611e-05,LYPD6,130574,LY6/PLAUR domain containing 6
ENSG00000236548.2,45.8631507381842,2.41368440694969,0.493680393139746,5.58481785302437e-08,1.29856427697176e-05,RNF217-AS1,7955,RNF217 antisense RNA 1 (head to head)
